product_id,product_key,sku,product_name,category,subcategory,brand,unit_of_measure,unit_cost_usd,unit_price_usd,gross_margin_pct,reorder_level,stock_quantity,product_status,launch_date,weight_kg,is_taxable,created_at,updated_at
461,PROD-00461,SKU-0353AB4C,OmniTech Database Station 285,Cloud Services,Database,OmniTech,License,300.93,433.34,44.0,11,96,Pending,2020-06-23,14.77,1,2015-04-27T03:14:30.909409,2024-10-07T21:58:52.211525
462,PROD-00462,SKU-51D92BE1,NexGen Paper Level 803,Office Supplies,Paper,PrimeSoft,License,623.77,1047.93,68.0,4,73,Active,2023-10-31,12.85,0,2023-05-20T23:37:54.500321,2024-06-09T16:27:53.091295
463,PROD-00463,SKU-428FCA9B,TechPro Storage House 717,Cloud Services,Storage,NovaSys,GB,1449.99,1783.49,23.0,24,10,Active,2019-09-07,24.81,1,2022-02-15T20:55:34.697544,2024-03-16T01:46:45.819650
464,PROD-00464,SKU-F1B6F285,PrimeSoft ERP Other 113,Software,ERP,TechPro,Each,1541.38,2019.21,31.0,34,376,Active,2023-12-06,25.6,1,2018-10-29T03:43:37.838337,2024-05-17T16:58:01.129358
465,PROD-00465,SKU-68CE199E,OmniTech ERP Model 935,Software,ERP,ApexWorks,Subscription/Mo,963.45,1435.54,49.0,21,245,Active,2019-09-07,7.39,1,2016-09-23T20:58:07.693584,2024-09-29T19:51:00.145370
466,PROD-00466,SKU-E836D813,ClearPath Implementation Song 403,Consulting,Implementation,NovaSys,Hour,47.31,55.83,18.0,26,72,Active,2024-03-24,27.37,1,2015-08-28T21:38:08.522146,2024-10-14T10:17:27.342489
467,PROD-00467,SKU-AB817C93,BluePeak Security Around 331,Software,Security,NexGen,Each,773.84,1052.42,36.0,31,86,Active,2024-06-18,6.81,1,2022-02-24T04:42:31.446645,2024-12-27T17:43:08.440411
468,PROD-00468,SKU-877A9BA7,NovaSys Paper Candidate 144,Office Supplies,Paper,PrimeSoft,License,1233.32,1504.65,22.0,11,219,Pending,2016-04-19,10.11,1,2020-08-15T08:05:38.183511,2024-03-04T02:17:05.602441
469,PROD-00469,SKU-DC6A6489,PrimeSoft Compute Recent 937,Cloud Services,Compute,BluePeak,Subscription/Mo,1786.77,2787.36,56.0,6,138,Discontinued,2022-12-05,19.89,1,2018-10-31T05:08:38.719795,2024-12-19T20:41:07.807239
470,PROD-00470,SKU-26337353,ApexWorks Laptops Read 427,Electronics,Laptops,ApexWorks,GB,1724.12,2999.97,74.0,28,369,Discontinued,2024-02-29,24.46,1,2017-09-15T10:27:58.544020,2024-03-01T00:15:17.918561
471,PROD-00471,SKU-8E6B42F1,NovaSys Audit Data 430,Consulting,Audit,ApexWorks,License,1919.37,2533.57,32.0,49,197,Active,2021-11-04,9.65,0,2022-04-23T18:00:06.128146,2024-01-19T23:45:51.777577
472,PROD-00472,SKU-EF575E88,ApexWorks Networking Character 921,Cloud Services,Networking,CoreEdge,GB,1205.48,1844.38,53.0,26,281,Discontinued,2017-02-26,16.21,0,2020-07-19T21:36:52.592036,2024-03-25T02:26:00.870327
473,PROD-00473,SKU-2050E03C,PrimeSoft Strategy Far 832,Consulting,Strategy,NexGen,Hour,1643.7,2268.31,38.0,36,397,Active,2018-10-16,21.12,1,2022-06-01T04:56:34.601050,2024-10-25T01:38:55.312655
474,PROD-00474,SKU-25DDC0F8,SwiftLine Paper Visit 671,Office Supplies,Paper,OmniTech,License,410.54,681.5,66.0,7,30,Active,2015-04-11,10.89,1,2022-12-26T20:03:16.627398,2024-12-12T20:09:59.505660
475,PROD-00475,SKU-5EF0B4EB,NexGen Furniture Others 348,Office Supplies,Furniture,CoreEdge,License,292.56,485.65,66.0,3,382,Active,2024-11-05,3.61,1,2017-06-08T06:59:15.272024,2024-03-23T22:09:13.826529
476,PROD-00476,SKU-598B3E71,TechPro Storage Whose 818,Cloud Services,Storage,NovaSys,Hour,1393.76,1951.26,40.0,4,244,Pending,2015-01-09,26.13,1,2020-10-05T13:43:35.283154,2024-08-27T11:56:57.586035
477,PROD-00477,SKU-74071A67,TechPro Analytics Cut 682,Software,Analytics,NexGen,License,286.85,372.91,30.0,48,93,Discontinued,2018-05-30,22.33,1,2020-01-24T02:25:47.698866,2024-05-23T09:27:50.279099
478,PROD-00478,SKU-CFEE3986,TechPro Networking Start 393,Cloud Services,Networking,NovaSys,License,1446.5,2054.03,42.0,3,451,Active,2016-05-28,18.16,1,2017-11-16T16:26:45.481284,2024-02-19T23:22:07.661581
479,PROD-00479,SKU-D18F655C,OmniTech Training Gun 667,Consulting,Training,BluePeak,Hour,26.68,44.02,65.0,32,156,Active,2017-06-04,12.77,1,2021-09-26T06:27:24.670921,2024-01-18T18:33:08.494114
480,PROD-00480,SKU-6EA2EF73,ApexWorks Paper Stock 860,Office Supplies,Paper,CoreEdge,GB,1045.39,1818.98,74.0,39,28,Active,2018-10-29,11.83,1,2023-11-08T08:49:28.703481,2024-04-02T21:27:10.921506
481,PROD-00481,SKU-9461CCE2,NexGen Networking Various 268,Cloud Services,Networking,TechPro,Subscription/Mo,629.81,969.91,54.0,41,217,Active,2023-04-12,8.17,1,2018-03-02T15:28:38.229693,2024-07-13T14:31:24.887368
482,PROD-00482,SKU-F770B62B,TechPro Keyboards State 345,Electronics,Keyboards,BluePeak,License,1208.36,2005.88,66.0,34,54,Active,2024-06-20,6.44,1,2017-04-23T23:04:17.409055,2024-02-12T14:52:42.401270
483,PROD-00483,SKU-E1E32E23,TechPro Pens Particular 346,Office Supplies,Pens,BluePeak,Each,1105.62,1691.6,53.0,36,289,Active,2021-04-26,16.96,0,2022-03-14T16:41:43.220922,2024-07-09T10:09:30.187440
484,PROD-00484,SKU-EBA0DC30,TechPro Laptops Action 465,Electronics,Laptops,BluePeak,GB,632.59,1088.05,72.0,32,99,Active,2017-07-23,22.58,1,2018-05-30T07:06:39.154888,2024-12-18T11:44:36.241958
485,PROD-00485,SKU-218A0AEF,ClearPath CRM West 203,Software,CRM,ClearPath,License,665.98,1125.51,69.0,1,300,Discontinued,2016-06-06,14.36,1,2022-07-21T15:10:50.333690,2024-04-28T13:52:15.116067
486,PROD-00486,SKU-7D04BBBE,NovaSys Pens Life 835,Office Supplies,Pens,CoreEdge,License,307.32,439.47,43.0,43,334,Active,2019-02-07,23.09,1,2024-05-09T03:47:10.776955,2024-12-21T05:57:07.889932
487,PROD-00487,SKU-A516A87C,ClearPath Strategy His 887,Consulting,Strategy,SwiftLine,GB,1984.6,3016.59,52.0,50,67,Active,2018-05-01,8.8,0,2015-04-13T16:49:14.957221,2024-07-22T21:50:13.642477
488,PROD-00488,SKU-C3C59E5F,PrimeSoft Headphones Language 176,Electronics,Headphones,ApexWorks,Hour,482.03,843.55,75.0,40,254,Active,2020-07-03,24.16,1,2021-01-01T12:08:11.445785,2024-06-12T11:11:56.679319
489,PROD-00489,SKU-854D9FCA,NovaSys Printers Industry 610,Office Supplies,Printers,NovaSys,GB,1735.73,2829.24,63.0,20,86,Active,2015-04-11,4.93,1,2016-09-12T11:39:41.031652,2024-03-24T16:46:04.914366
490,PROD-00490,SKU-C410003E,OmniTech Support Performance 364,Consulting,Support,OmniTech,Subscription/Mo,709.97,844.86,19.0,48,448,Discontinued,2024-07-04,19.54,1,2016-08-03T10:44:22.898873,2024-04-01T04:09:03.365917
491,PROD-00491,SKU-559CB990,BluePeak Webcams Bad 510,Electronics,Webcams,NexGen,Hour,979.08,1341.34,37.0,43,66,Discontinued,2024-03-03,11.07,1,2015-04-28T13:17:59.959395,2024-11-25T03:44:44.614881
492,PROD-00492,SKU-55A7CF9C,BluePeak Paper Pretty 998,Office Supplies,Paper,TechPro,Hour,1365.99,1980.69,45.0,41,29,Active,2024-09-08,21.02,1,2023-07-05T08:48:15.727151,2024-07-24T00:38:40.032394
493,PROD-00493,SKU-2F55707D,NexGen CRM Join 974,Software,CRM,NovaSys,License,584.87,725.24,24.0,24,447,Discontinued,2024-03-22,20.11,1,2023-12-16T22:26:38.594489,2024-10-10T21:37:28.257896
494,PROD-00494,SKU-1BE3BC32,OmniTech Networking Recently 211,Cloud Services,Networking,NovaSys,License,1286.76,2174.62,69.0,46,55,Discontinued,2016-04-26,23.07,1,2022-08-21T09:46:25.680564,2024-07-26T02:31:00.442804
495,PROD-00495,SKU-35051070,PrimeSoft Database Standard 597,Cloud Services,Database,CoreEdge,GB,133.62,181.72,36.0,7,142,Discontinued,2019-11-03,1.24,1,2023-08-29T19:10:01.567812,2024-07-09T02:21:43.410196
496,PROD-00496,SKU-B534BA68,TechPro Compute Degree 715,Cloud Services,Compute,NexGen,Each,1282.23,1718.19,34.0,23,404,Discontinued,2023-04-06,29.36,1,2021-08-03T03:46:59.314972,2024-04-02T02:02:22.224880
497,PROD-00497,SKU-7380AD8A,NexGen Monitors Coach 376,Electronics,Monitors,BluePeak,License,1736.7,2987.12,72.0,5,72,Active,2023-01-20,8.29,1,2020-05-05T05:36:05.422821,2024-10-18T18:38:09.580552
498,PROD-00498,SKU-05F971B5,BluePeak Furniture Consumer 288,Office Supplies,Furniture,TechPro,Each,1743.22,2545.1,46.0,27,175,Active,2020-10-05,5.02,1,2016-01-24T22:50:42.851569,2024-12-01T03:37:37.686536
499,PROD-00499,SKU-3CF166C6,ApexWorks Networking Participant 813,Cloud Services,Networking,NexGen,Subscription/Mo,953.62,1487.65,56.0,44,292,Discontinued,2018-12-03,24.71,1,2017-10-30T03:13:20.581447,2024-06-05T07:44:12.500258
500,PROD-00500,SKU-CEE63112,SwiftLine Webcams Easy 114,Electronics,Webcams,ApexWorks,GB,1234.94,1654.82,34.0,9,255,Active,2016-12-12,3.5,0,2016-09-20T11:33:39.045454,2024-07-22T18:07:19.427848
501,PROD-00501,SKU-5B69B9CB,ApexWorks Printers According 749,Office Supplies,Printers,OmniTech,Hour,1445.96,2515.97,74.0,6,18,Active,2019-09-17,22.4,1,2015-03-08T16:03:15.268159,2024-01-29T18:15:16.378714
502,PROD-00502,SKU-B5B41FAC,CoreEdge AI/ML Analysis 456,Cloud Services,AI/ML,CoreEdge,License,1549.9,2340.35,51.0,43,295,Active,2016-10-14,11.17,1,2019-08-05T02:11:02.711871,2024-05-03T21:10:03.667377
503,PROD-00503,SKU-285E19F2,NovaSys Keyboards Base 816,Electronics,Keyboards,OmniTech,GB,1793.83,2601.05,45.0,26,210,Active,2016-07-02,10.63,0,2015-03-14T21:56:47.922944,2024-09-06T06:49:54.196446
504,PROD-00504,SKU-B337E84D,NexGen Support Side 482,Consulting,Support,ApexWorks,Hour,231.19,291.3,26.0,38,83,Pending,2022-01-12,13.13,1,2022-01-30T14:59:52.403644,2024-01-31T02:39:05.218426
505,PROD-00505,SKU-E8C0653F,NovaSys Database Very 189,Cloud Services,Database,NovaSys,Each,1405.67,2403.7,71.0,41,8,Pending,2019-11-22,27.98,1,2017-10-20T07:12:04.940145,2024-12-12T15:27:43.233563
506,PROD-00506,SKU-FF4D5FBB,OmniTech AI/ML Audience 615,Cloud Services,AI/ML,PrimeSoft,Each,1854.82,2244.33,21.0,42,148,Discontinued,2018-12-25,6.43,0,2019-12-28T01:49:31.636931,2024-08-14T17:48:38.946568
507,PROD-00507,SKU-2D6CC4B2,NovaSys Audit Reason 459,Consulting,Audit,OmniTech,GB,233.43,387.49,66.0,41,360,Discontinued,2023-08-25,0.33,1,2015-08-23T08:53:34.449437,2024-11-13T20:24:35.373117
508,PROD-00508,SKU-389BC7BB,BluePeak Productivity Exist 414,Software,Productivity,NexGen,License,570.79,958.93,68.0,0,460,Discontinued,2019-01-21,1.08,1,2016-03-28T14:24:03.748711,2024-06-19T17:27:02.881262
509,PROD-00509,SKU-E2230B85,PrimeSoft Analytics Rate 425,Software,Analytics,SwiftLine,License,1682.34,2456.22,46.0,36,220,Active,2022-05-25,16.72,0,2022-05-06T03:23:22.556644,2024-05-10T02:48:53.775734
510,PROD-00510,SKU-08740852,PrimeSoft Productivity Into 539,Software,Productivity,ApexWorks,GB,1290.65,2129.57,65.0,46,88,Discontinued,2021-10-22,27.13,1,2020-05-18T04:37:33.108351,2024-04-02T13:08:34.650421
511,PROD-00511,SKU-A7608800,ClearPath Compute Conference 221,Cloud Services,Compute,PrimeSoft,GB,203.66,331.97,63.0,48,321,Active,2023-04-02,25.14,1,2017-03-01T07:44:46.447394,2024-09-20T23:59:31.960245
512,PROD-00512,SKU-10A7CDD9,TechPro Pens Around 743,Office Supplies,Pens,PrimeSoft,License,191.04,223.52,17.0,1,316,Pending,2019-10-24,27.63,1,2023-07-22T11:53:18.506604,2024-05-05T01:05:30.911852
513,PROD-00513,SKU-3DC4876F,OmniTech Audit Simple 749,Consulting,Audit,SwiftLine,License,55.45,88.17,59.0,15,334,Active,2020-06-05,8.98,1,2023-11-03T17:01:27.738336,2024-03-10T01:00:27.622767
514,PROD-00514,SKU-59B90E10,ApexWorks Database Add 742,Cloud Services,Database,TechPro,Hour,1320.22,1729.49,31.0,6,56,Discontinued,2020-09-23,27.82,1,2018-07-04T21:36:52.940202,2024-12-14T13:25:03.871629
515,PROD-00515,SKU-2B8A6159,NovaSys Monitors Change 179,Electronics,Monitors,OmniTech,Subscription/Mo,568.51,960.78,69.0,13,200,Active,2024-01-08,14.78,1,2021-06-26T18:20:29.189865,2024-03-20T02:48:51.542635
516,PROD-00516,SKU-F3F27A32,CoreEdge Storage Nor 803,Cloud Services,Storage,NexGen,GB,975.6,1492.67,53.0,20,324,Discontinued,2022-01-26,24.28,1,2015-02-05T23:47:49.144728,2024-01-18T22:11:26.911495
517,PROD-00517,SKU-38913E1D,PrimeSoft Paper Behavior 975,Office Supplies,Paper,TechPro,Each,1807.76,2802.03,55.0,21,177,Discontinued,2023-08-23,29.85,1,2018-02-28T00:51:06.406605,2024-12-23T21:11:57.845107
518,PROD-00518,SKU-EBD9629F,CoreEdge Productivity Class 720,Software,Productivity,TechPro,Hour,1484.69,2538.82,71.0,1,265,Pending,2017-04-16,22.85,1,2018-10-12T04:39:43.895047,2024-01-28T14:59:33.500235
519,PROD-00519,SKU-63538FE6,ApexWorks Paper Site 325,Office Supplies,Paper,NovaSys,License,1797.65,2103.25,17.0,17,140,Discontinued,2021-08-20,6.06,1,2018-03-22T23:10:54.065515,2024-09-14T13:15:18.876635
520,PROD-00520,SKU-CF67355A,OmniTech Printers Pressure 546,Office Supplies,Printers,ClearPath,GB,1305.59,1866.99,43.0,12,128,Active,2021-05-05,6.02,1,2015-01-24T23:03:17.524923,2024-05-13T14:00:25.231352
521,PROD-00521,SKU-07563A3F,BluePeak Storage Seven 269,Cloud Services,Storage,CoreEdge,GB,1169.38,1882.7,61.0,27,452,Discontinued,2016-01-26,12.77,1,2019-01-26T15:06:48.489244,2024-08-11T00:07:47.635927
522,PROD-00522,SKU-53FDE96F,CoreEdge Printers Throw 680,Office Supplies,Printers,SwiftLine,Subscription/Mo,219.58,303.02,38.0,40,419,Active,2024-10-02,13.54,1,2021-04-20T18:07:21.238889,2024-01-11T03:23:38.388591
523,PROD-00523,SKU-2BB232C0,ClearPath Support Carry 460,Consulting,Support,NexGen,Each,1175.8,1563.81,33.0,7,92,Active,2018-07-03,12.94,1,2020-05-19T05:47:53.820531,2024-01-17T21:59:52.683542
524,PROD-00524,SKU-BA2FD310,SwiftLine Pens Thus 248,Office Supplies,Pens,SwiftLine,Each,149.92,230.88,54.0,0,163,Active,2020-08-15,21.53,1,2020-03-05T10:45:23.818591,2024-09-20T20:07:35.454843
525,PROD-00525,SKU-69421F03,ClearPath AI/ML Card 167,Cloud Services,AI/ML,NexGen,Subscription/Mo,1591.5,2689.63,69.0,38,108,Pending,2017-05-20,6.6,1,2021-08-21T14:31:07.163867,2024-12-20T20:21:48.997067
526,PROD-00526,SKU-85422AFB,NexGen Implementation Listen 425,Consulting,Implementation,SwiftLine,License,1150.03,1771.05,54.0,12,25,Discontinued,2023-06-02,15.01,1,2022-10-29T23:32:12.578521,2024-07-29T13:51:59.765903
527,PROD-00527,SKU-13F320E7,SwiftLine Storage Today 705,Cloud Services,Storage,NexGen,License,252.56,315.7,25.0,36,10,Active,2016-12-23,0.63,1,2019-06-28T02:04:44.355463,2024-05-04T14:39:07.214211
528,PROD-00528,SKU-F4BE0027,TechPro Database Color 646,Cloud Services,Database,ClearPath,Each,266.46,460.98,73.0,21,330,Active,2020-12-07,2.18,1,2015-12-21T16:48:52.631561,2024-07-15T00:03:44.912282
529,PROD-00529,SKU-37F0E884,NexGen Database Writer 181,Cloud Services,Database,ClearPath,Subscription/Mo,552.97,884.75,60.0,31,313,Active,2021-04-25,11.86,0,2018-07-03T03:35:50.132077,2024-04-28T02:43:09.058254
530,PROD-00530,SKU-D64A340B,NovaSys Storage Capital 129,Cloud Services,Storage,CoreEdge,Each,1686.94,2884.67,71.0,0,71,Active,2015-10-10,29.81,0,2022-12-06T17:32:46.131524,2024-10-20T13:24:10.582749
531,PROD-00531,SKU-0FCBC61A,SwiftLine ERP Race 935,Software,ERP,ClearPath,Each,180.59,285.33,58.0,44,444,Active,2019-06-09,7.86,1,2017-08-29T06:00:58.588910,2024-03-01T08:15:01.514270
532,PROD-00532,SKU-298F95E1,SwiftLine Laptops After 804,Electronics,Laptops,PrimeSoft,GB,1894.55,2273.46,20.0,17,357,Active,2024-01-15,27.75,0,2019-05-24T19:03:18.599859,2024-10-30T23:01:25.329025
533,PROD-00533,SKU-DF877F38,PrimeSoft Monitors Machine 970,Electronics,Monitors,NexGen,GB,642.07,796.17,24.0,42,62,Pending,2018-01-10,15.87,0,2023-02-02T19:52:17.673659,2024-12-30T03:22:07.308362
534,PROD-00534,SKU-C399862D,CoreEdge Database Force 194,Cloud Services,Database,BluePeak,Subscription/Mo,647.21,1029.06,59.0,45,42,Active,2024-02-23,16.8,1,2017-10-25T08:28:11.012581,2024-10-23T17:12:44.586979
535,PROD-00535,SKU-33E8075E,CoreEdge CRM The 113,Software,CRM,CoreEdge,GB,154.91,224.62,45.0,24,96,Discontinued,2017-05-19,3.23,1,2018-11-18T00:34:48.730518,2024-05-21T02:02:45.842283
536,PROD-00536,SKU-65658FDE,BluePeak Strategy Half 825,Consulting,Strategy,OmniTech,License,1030.28,1380.58,34.0,32,54,Active,2021-01-04,6.64,1,2019-11-14T09:57:46.706701,2024-07-18T14:54:47.030632
537,PROD-00537,SKU-5EA1649A,NexGen Networking Room 292,Cloud Services,Networking,NovaSys,Subscription/Mo,1736.38,2535.11,46.0,27,84,Active,2015-09-13,28.55,1,2017-10-30T00:05:40.233363,2024-07-29T11:43:13.163927
538,PROD-00538,SKU-7BCDF75A,CoreEdge Security Strong 116,Software,Security,OmniTech,License,1753.01,2804.82,60.0,17,14,Discontinued,2024-02-24,19.89,0,2021-11-07T06:37:00.897993,2024-03-27T05:48:46.417532
539,PROD-00539,SKU-57370345,SwiftLine Binders Window 541,Office Supplies,Binders,CoreEdge,License,241.06,356.77,48.0,25,257,Discontinued,2021-06-16,15.29,1,2021-09-01T18:36:09.473493,2024-06-17T18:11:48.632124
540,PROD-00540,SKU-9B72E31D,NexGen Database Congress 849,Cloud Services,Database,NexGen,License,742.71,876.4,18.0,18,96,Discontinued,2023-10-26,5.38,1,2017-06-05T20:37:45.878643,2024-03-11T00:06:35.903411
541,PROD-00541,SKU-16C222AA,TechPro Strategy Follow 761,Consulting,Strategy,CoreEdge,Each,989.76,1395.56,41.0,14,58,Active,2016-12-22,26.86,1,2023-04-26T19:29:39.977564,2024-11-10T17:36:25.514572
542,PROD-00542,SKU-7DCD340D,PrimeSoft CRM Prevent 816,Software,CRM,NexGen,GB,1066.6,1407.91,32.0,25,51,Active,2023-12-19,22.04,1,2019-11-20T11:16:21.652476,2024-03-01T07:31:24.324093
543,PROD-00543,SKU-81448138,BluePeak Compute Trial 822,Cloud Services,Compute,PrimeSoft,Subscription/Mo,346.2,439.67,27.0,46,1,Active,2018-10-06,5.63,0,2019-06-27T20:46:20.526598,2024-05-03T13:06:48.253368
544,PROD-00544,SKU-97E8527F,ApexWorks Pens Into 291,Office Supplies,Pens,SwiftLine,GB,344.61,537.59,56.0,9,492,Active,2022-07-11,20.01,0,2023-01-06T23:56:34.322482,2024-03-22T13:04:45.350126
545,PROD-00545,SKU-647BBA34,NovaSys Paper National 274,Office Supplies,Paper,TechPro,Hour,359.14,470.47,31.0,22,496,Discontinued,2023-08-31,17.54,0,2021-02-05T01:26:32.886201,2024-11-01T13:55:05.575000
546,PROD-00546,SKU-ED265BC9,PrimeSoft Security Positive 796,Software,Security,BluePeak,License,223.23,366.1,64.0,33,257,Active,2024-02-27,22.67,1,2015-06-11T04:53:44.743902,2024-10-22T00:36:47.290774
547,PROD-00547,SKU-C75B6F11,OmniTech Keyboards Expect 852,Electronics,Keyboards,SwiftLine,Hour,1608.77,2171.84,35.0,16,339,Discontinued,2024-04-12,7.68,0,2021-02-03T23:24:47.612681,2024-08-22T11:58:26.099493
548,PROD-00548,SKU-8D34201A,ClearPath Keyboards Car 893,Electronics,Keyboards,PrimeSoft,GB,605.76,817.78,35.0,7,138,Pending,2017-12-06,21.87,1,2020-06-21T16:28:06.473545,2024-06-02T06:24:09.278466
549,PROD-00549,SKU-CCB1D45F,ApexWorks Security Apply 465,Software,Security,OmniTech,Each,1713.25,2655.54,55.0,15,295,Discontinued,2021-04-06,10.85,1,2021-10-15T12:02:32.078932,2024-07-26T18:00:38.042567
550,PROD-00550,SKU-01F78BE6,ClearPath Security Act 560,Software,Security,ClearPath,License,1279.27,2213.14,73.0,16,466,Active,2021-01-05,26.65,0,2018-12-11T18:28:26.917391,2024-05-09T16:29:35.604398
551,PROD-00551,SKU-7F24D240,CoreEdge Audit Drive 142,Consulting,Audit,PrimeSoft,Hour,1890.81,2495.87,32.0,44,175,Pending,2019-10-12,3.78,0,2016-03-14T06:47:01.973590,2024-11-17T16:58:12.872194
552,PROD-00552,SKU-94C7BB58,OmniTech Support Into 801,Consulting,Support,ApexWorks,GB,580.38,1004.06,73.0,43,76,Pending,2018-10-26,29.0,1,2022-05-03T16:32:11.688143,2024-09-10T22:58:05.556568
553,PROD-00553,SKU-F387624D,TechPro Furniture Certainly 564,Office Supplies,Furniture,TechPro,License,580.08,945.53,63.0,18,422,Pending,2016-04-04,3.79,0,2017-06-18T23:35:35.559209,2024-02-26T06:53:20.068749
554,PROD-00554,SKU-5E388103,TechPro Paper Alone 151,Office Supplies,Paper,BluePeak,License,863.49,1338.41,55.0,22,449,Active,2017-03-17,23.58,1,2022-05-12T22:04:58.926192,2024-03-25T12:28:45.520903
555,PROD-00555,SKU-15DE21C6,NexGen Keyboards Physical 699,Electronics,Keyboards,NovaSys,Subscription/Mo,289.58,460.43,59.0,14,16,Discontinued,2022-08-09,27.99,1,2021-10-04T15:00:58.626902,2024-04-08T05:53:23.234210
556,PROD-00556,SKU-11B921EF,BluePeak Networking Then 409,Cloud Services,Networking,PrimeSoft,Subscription/Mo,801.23,1354.08,69.0,11,288,Discontinued,2021-04-18,20.4,1,2015-07-21T16:31:21.007418,2024-02-06T16:38:49.006138
557,PROD-00557,SKU-6E2713A6,ApexWorks Training Go 526,Consulting,Training,ClearPath,License,1368.23,1737.65,27.0,19,156,Active,2016-06-25,8.99,0,2017-04-11T07:09:50.085297,2024-12-11T14:03:08.895835
558,PROD-00558,SKU-1BB91F73,NexGen Training Build 198,Consulting,Training,ApexWorks,Hour,755.05,1268.48,68.0,28,355,Active,2022-07-09,15.16,1,2016-09-25T23:14:13.664031,2024-03-07T17:08:23.019936
559,PROD-00559,SKU-3A077244,NexGen Database Foreign 572,Cloud Services,Database,TechPro,Hour,858.2,1201.48,40.0,1,490,Discontinued,2024-02-11,2.74,1,2017-06-08T09:50:42.266002,2024-12-17T08:39:14.887500
560,PROD-00560,SKU-A9A6653E,SwiftLine Support Get 230,Consulting,Support,PrimeSoft,Hour,1574.33,2361.49,50.0,36,449,Active,2019-03-18,1.7,0,2024-02-17T15:43:37.850242,2024-01-05T15:58:49.961069
561,PROD-00561,SKU-58AE749F,ClearPath Security Activity 571,Software,Security,TechPro,Each,1341.81,1918.79,43.0,3,138,Active,2021-05-04,10.07,1,2019-11-30T03:18:29.782700,2024-02-16T01:40:29.171650
562,PROD-00562,SKU-4E4B5FBB,TechPro Printers Popular 224,Office Supplies,Printers,PrimeSoft,Hour,965.53,1303.47,35.0,47,367,Active,2022-12-21,21.08,1,2017-01-17T17:36:30.211892,2024-04-30T18:21:39.792626
563,PROD-00563,SKU-8EEFCFDF,ApexWorks Audit News 408,Consulting,Audit,BluePeak,Each,277.12,468.33,69.0,31,319,Active,2024-11-06,3.53,1,2017-07-27T11:51:29.642977,2024-10-20T05:06:09.642344
564,PROD-00564,SKU-1728EFBD,CoreEdge Productivity Common 309,Software,Productivity,NovaSys,GB,1760.4,2570.18,46.0,1,426,Pending,2016-07-30,13.37,1,2020-01-27T14:28:23.358456,2024-03-29T16:51:53.278585
565,PROD-00565,SKU-CBCB58AC,CoreEdge Keyboards Student 961,Electronics,Keyboards,ClearPath,Subscription/Mo,812.09,1413.04,74.0,39,348,Discontinued,2024-08-17,25.79,1,2021-02-04T08:12:55.206102,2024-04-28T05:36:01.061998
566,PROD-00566,SKU-DB85E259,CoreEdge Compute Key 274,Cloud Services,Compute,ClearPath,Hour,1274.21,1605.5,26.0,12,243,Discontinued,2021-11-04,8.77,1,2023-08-01T23:18:18.939710,2024-06-25T03:44:04.934183
567,PROD-00567,SKU-99C5E07B,NexGen Audit Me 814,Consulting,Audit,NovaSys,GB,737.84,973.95,32.0,26,416,Discontinued,2022-12-21,4.53,1,2015-10-11T10:36:54.639038,2024-05-09T03:58:34.633574
568,PROD-00568,SKU-DD458505,BluePeak Storage Travel 134,Cloud Services,Storage,PrimeSoft,GB,1130.6,1311.5,16.0,2,464,Active,2020-12-13,28.89,0,2022-06-08T14:03:04.964194,2024-03-01T19:35:07.271621
569,PROD-00569,SKU-8B16EBC0,ClearPath Database Specific 976,Cloud Services,Database,ClearPath,License,23.19,28.76,24.0,22,462,Pending,2024-02-16,11.78,1,2021-12-25T21:23:46.561924,2024-06-19T04:19:31.875571
570,PROD-00570,SKU-A86C450B,SwiftLine ERP State 570,Software,ERP,ApexWorks,Subscription/Mo,706.97,1117.01,58.0,50,390,Active,2017-05-12,27.71,1,2018-01-20T18:34:39.974843,2024-01-16T15:07:48.200018
571,PROD-00571,SKU-C9892A98,ApexWorks Networking Degree 689,Cloud Services,Networking,ClearPath,Hour,1925.3,2907.2,51.0,16,66,Active,2016-06-07,17.71,1,2020-04-19T08:35:17.087538,2024-07-29T07:43:11.813776
572,PROD-00572,SKU-E6B4B2A7,TechPro Strategy Score 972,Consulting,Strategy,ApexWorks,License,1660.62,1976.14,19.0,6,340,Active,2024-09-17,15.03,0,2015-07-11T05:10:36.148371,2024-04-20T00:35:36.096450
573,PROD-00573,SKU-E5F6AD6C,CoreEdge Pens Long 207,Office Supplies,Pens,ApexWorks,GB,1962.75,3218.91,64.0,48,498,Discontinued,2019-01-24,27.68,1,2023-02-21T14:00:47.626079,2024-08-24T00:59:16.416103
574,PROD-00574,SKU-F0E52B27,NovaSys Support Fish 552,Consulting,Support,SwiftLine,Hour,233.38,387.41,66.0,40,430,Active,2016-06-15,27.71,1,2019-09-27T15:15:46.568059,2024-04-01T06:54:04.665360
575,PROD-00575,SKU-FFEABD22,PrimeSoft Headphones Sing 669,Electronics,Headphones,CoreEdge,License,758.37,1319.56,74.0,16,251,Discontinued,2022-01-21,20.4,1,2017-12-29T22:36:35.867966,2024-08-29T01:39:29.510285
576,PROD-00576,SKU-A7AEED74,CoreEdge ERP Area 188,Software,ERP,PrimeSoft,Each,870.96,1280.31,47.0,40,491,Active,2022-02-21,6.19,1,2017-09-04T03:47:41.974346,2024-08-22T17:09:30.499623
